#=====================================================
# File created:        Tue-12-Mar-2024-at-07-25-45PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.740048
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2537.8513  0.2529 
   00001    34.1600   -3771.6965  0.2574 
   00002    31.2800   -4540.1774  0.2671 
   00003    29.4400   -5128.8360  0.2768 
   00004    27.4000   -5491.7770  0.2878 
   00005    26.4600   -5839.9169  0.2957 
   00006    25.8600   -6168.9774  0.2959 
   00007    24.7200   -6376.3423  0.2926 
   00008    24.5400   -6595.6543  0.3025 
   00009    24.3600   -6745.3978  0.3029 
   00010    24.0200   -6908.3956  0.3053 
   00011    23.6600   -7062.7733  0.3131 
   00012    24.0400   -7203.8719  0.3217 
   00013    22.2000   -7324.7164  0.3228 
   00014    22.8000   -7336.7562  0.3295 
   00015    22.6200   -7357.2893  0.3372 
   00016    22.8000   -7436.6650  0.3346 
   00017    23.1000   -7480.3503  0.3316 
   00018    22.4600   -7521.2186  0.3295 
   00019    22.9600   -7581.0887  0.3357 
   00020    21.7600   -7573.0228  0.3443 
   00021    23.0800   -7597.2357  0.3489 
   00022    22.1200   -7668.0602  0.3521 
   00023    22.2200   -7701.8523  0.3581 
   00024    22.3600   -7714.3120  0.3652 
   00025    20.8800   -7705.4800  0.3664 
   00026    21.5800   -7763.0524  0.3698 
   00027    21.6400   -7733.2594  0.3720 
   00028    21.3000   -7782.4828  0.3688 
   00029    22.4600   -7807.6802  0.3689 
   00030    21.8200   -7869.5937  0.3662 
   00031    22.2000   -7892.8659  0.3646 
   00032    21.4000   -7888.1471  0.3650 
   00033    21.5600   -7876.2059  0.3680 
   00034    21.3200   -7933.4433  0.3739 
   00035    21.4400   -7939.4844  0.3700 
   00036    20.4800   -7935.3277  0.3721 
   00037    22.3400   -7963.7379  0.3788 
   00038    21.1000   -7963.5840  0.3824 
   00039    21.4400   -7956.1670  0.3816 
   00040    20.9800   -8024.3865  0.3981 
   00041    21.1800   -7999.8825  0.3975 
   00042    21.1600   -8016.9668  0.4008 
   00043    21.9200   -7986.5965  0.4008 
   00044    21.3600   -7976.6612  0.4003 
   00045    21.5800   -7997.2326  0.3958 
   00046    21.7600   -7955.6457  0.3988 
   00047    22.2400   -7938.6741  0.3927 
   00048    22.2000   -7979.8133  0.3976 
   00049    21.4600   -8010.2885  0.3991 
   00050    21.7400   -7989.7554  0.3958 
