#=====================================================
# File created:        Tue-12-Mar-2024-at-06-26-29PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.217367
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2335.6282  0.2518 
   00001    0.6864   -3564.6785  0.2595 
   00002    0.6224   -4368.4506  0.2645 
   00003    0.5904   -4970.6584  0.2679 
   00004    0.5612   -5476.9114  0.2624 
   00005    0.5156   -5897.3799  0.2711 
   00006    0.5280   -6185.1971  0.2814 
   00007    0.5196   -6426.2159  0.2791 
   00008    0.4944   -6680.3126  0.2780 
   00009    0.4856   -6804.4968  0.2755 
   00010    0.4648   -6965.6544  0.2687 
   00011    0.4740   -7119.9127  0.2756 
   00012    0.4812   -7219.5061  0.2768 
   00013    0.4680   -7269.0527  0.2746 
   00014    0.4524   -7346.4587  0.2757 
   00015    0.4596   -7359.5824  0.2698 
   00016    0.4652   -7394.6677  0.2789 
   00017    0.4488   -7451.2665  0.2746 
   00018    0.4432   -7501.1245  0.2852 
   00019    0.4468   -7472.9575  0.2923 
   00020    0.4364   -7547.3807  0.2960 
   00021    0.4476   -7551.8124  0.2955 
   00022    0.4376   -7632.3220  0.2957 
   00023    0.4452   -7682.0528  0.2994 
   00024    0.4600   -7706.2705  0.2991 
   00025    0.4456   -7715.8240  0.2882 
   00026    0.4208   -7764.2559  0.2932 
   00027    0.4428   -7762.5335  0.2987 
   00028    0.4432   -7789.0944  0.2980 
   00029    0.4212   -7816.1008  0.2954 
   00030    0.4440   -7881.2036  0.2905 
   00031    0.4228   -7921.7684  0.2825 
   00032    0.4256   -7917.9462  0.2871 
   00033    0.4244   -7883.8997  0.2862 
   00034    0.4252   -7916.6564  0.2885 
   00035    0.4380   -7905.8390  0.2938 
   00036    0.4208   -7959.9957  0.2888 
   00037    0.4288   -8024.1538  0.2975 
   00038    0.4252   -8033.3293  0.2993 
   00039    0.4408   -8030.3640  0.3030 
   00040    0.4212   -8045.4229  0.3112 
   00041    0.4252   -8063.6853  0.3104 
   00042    0.4116   -8078.7412  0.3074 
   00043    0.4328   -8079.5268  0.3001 
   00044    0.4452   -8049.7336  0.2988 
   00045    0.4088   -8043.8566  0.2992 
   00046    0.4316   -8061.1898  0.3026 
   00047    0.4356   -8040.3107  0.3056 
   00048    0.4428   -8084.0295  0.2987 
   00049    0.4240   -8099.7102  0.3006 
   00050    0.4236   -8157.7951  0.2938 
