#=====================================================
# File created:        Mon-11-Mar-2024-at-05-31-02PM
# Size of lattice:     50x50
# Number of MC steps:  200
# Reduced temperature: 0.500
# Run time (s):        4.858876
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2513.8097  0.2631 
   00001    0.6660   -3669.3207  0.2551 
   00002    0.6148   -4453.4457  0.2659 
   00003    0.5840   -5007.0440  0.2734 
   00004    0.5492   -5419.1734  0.2793 
   00005    0.5300   -5831.0909  0.2851 
   00006    0.5328   -6099.8533  0.2890 
   00007    0.5180   -6382.1565  0.2839 
   00008    0.5008   -6520.9051  0.2961 
   00009    0.4976   -6700.4703  0.3043 
   00010    0.4784   -6892.1259  0.3131 
   00011    0.4720   -7021.4105  0.3226 
   00012    0.4652   -7118.0808  0.3228 
   00013    0.4656   -7258.3385  0.3242 
   00014    0.4536   -7320.7807  0.3233 
   00015    0.4504   -7449.9504  0.3292 
   00016    0.4612   -7472.5696  0.3318 
   00017    0.4448   -7536.6930  0.3306 
   00018    0.4416   -7594.3325  0.3311 
   00019    0.4300   -7644.4354  0.3364 
   00020    0.4540   -7708.1111  0.3438 
   00021    0.4616   -7758.7388  0.3515 
   00022    0.4336   -7769.2049  0.3535 
   00023    0.4460   -7815.2040  0.3591 
   00024    0.4332   -7859.5831  0.3644 
   00025    0.4356   -7864.9550  0.3699 
   00026    0.4436   -7870.9526  0.3738 
   00027    0.4276   -7947.4549  0.3738 
   00028    0.4356   -7972.4389  0.3758 
   00029    0.4584   -7997.5937  0.3761 
   00030    0.4380   -8000.8732  0.3700 
   00031    0.4304   -8012.8432  0.3715 
   00032    0.4308   -7993.4774  0.3773 
   00033    0.4272   -8019.2151  0.3693 
   00034    0.4584   -8054.8432  0.3722 
   00035    0.4436   -8058.5033  0.3720 
   00036    0.4320   -8062.6128  0.3774 
   00037    0.4356   -8059.9514  0.3790 
   00038    0.4404   -8134.8424  0.3848 
   00039    0.4128   -8169.8954  0.3877 
   00040    0.4300   -8144.9275  0.3906 
   00041    0.4276   -8115.7422  0.3930 
   00042    0.4272   -8108.0961  0.3890 
   00043    0.4308   -8059.4708  0.3915 
   00044    0.4432   -8079.6576  0.3952 
   00045    0.4220   -8120.2372  0.3977 
   00046    0.4320   -8071.0604  0.3957 
   00047    0.4180   -8107.6114  0.3934 
   00048    0.4176   -8140.3228  0.3896 
   00049    0.4380   -8132.9676  0.3921 
   00050    0.4228   -8082.0197  0.3997 
   00051    0.4208   -8094.6303  0.3959 
   00052    0.4200   -8132.9437  0.3929 
   00053    0.4120   -8148.8391  0.3976 
   00054    0.4180   -8157.1036  0.3976 
