#=====================================================
# File created:        Fri-08-Mar-2024-at-07-36-22PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.530067
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2438.7490  0.2700 
   00001    0.6776   -3598.1021  0.2742 
   00002    0.6288   -4379.7676  0.2836 
   00003    0.5960   -4964.0669  0.2903 
   00004    0.5808   -5372.0596  0.2947 
   00005    0.5296   -5714.0845  0.2987 
   00006    0.5408   -5998.6846  0.3118 
   00007    0.5212   -6294.6187  0.3238 
   00008    0.4956   -6484.8433  0.3280 
   00009    0.4732   -6640.9863  0.3463 
   00010    0.5064   -6774.6201  0.3524 
   00011    0.4692   -6909.9199  0.3614 
   00012    0.4976   -7048.4551  0.3595 
   00013    0.4840   -7161.6865  0.3585 
   00014    0.4644   -7218.7021  0.3586 
   00015    0.4716   -7304.2163  0.3581 
   00016    0.4640   -7415.4224  0.3520 
   00017    0.4636   -7457.4780  0.3575 
   00018    0.4512   -7551.1606  0.3678 
   00019    0.4456   -7625.3193  0.3681 
   00020    0.4500   -7644.4858  0.3731 
   00021    0.4476   -7706.7690  0.3763 
   00022    0.4320   -7774.8774  0.3805 
   00023    0.4184   -7781.3218  0.3836 
   00024    0.4228   -7803.8062  0.3826 
   00025    0.4444   -7883.5337  0.3812 
   00026    0.4256   -7950.3931  0.3860 
   00027    0.4212   -7992.7158  0.3963 
   00028    0.4312   -8010.8315  0.3973 
   00029    0.4256   -8023.5889  0.3998 
   00030    0.4184   -8041.7905  0.4001 
   00031    0.4416   -8046.1489  0.3930 
   00032    0.4196   -8098.6938  0.3993 
   00033    0.4340   -8036.7715  0.4025 
   00034    0.4344   -8004.9175  0.3998 
   00035    0.4152   -7993.2598  0.3993 
   00036    0.4276   -8049.2925  0.3978 
   00037    0.4232   -8068.5537  0.3968 
   00038    0.4216   -8075.6904  0.3897 
   00039    0.4192   -8069.2803  0.3899 
   00040    0.4280   -8085.3428  0.3946 
   00041    0.4188   -8132.4648  0.4028 
   00042    0.4448   -8174.5879  0.4054 
   00043    0.4128   -8144.0483  0.4093 
   00044    0.4312   -8159.3916  0.4101 
   00045    0.4304   -8197.1885  0.4079 
   00046    0.4220   -8200.5361  0.4099 
   00047    0.4208   -8265.2236  0.4120 
   00048    0.4076   -8303.6660  0.4137 
   00049    0.3932   -8283.8662  0.4201 
   00050    0.4244   -8247.5244  0.4208 
