#=====================================================
# File created:        Fri-08-Mar-2024-at-05-45-36PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.048314
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2507.8187  0.2696 
   00001    0.6796   -3745.9086  0.2784 
   00002    0.6092   -4609.9488  0.2879 
   00003    0.5700   -5155.7102  0.2810 
   00004    0.5492   -5548.7323  0.2854 
   00005    0.5256   -5852.7773  0.2962 
   00006    0.5396   -6154.8055  0.3072 
   00007    0.5092   -6373.2881  0.3110 
   00008    0.4912   -6531.9645  0.3104 
   00009    0.5092   -6669.1511  0.3097 
   00010    0.4812   -6764.0437  0.3126 
   00011    0.4688   -6899.1468  0.3260 
   00012    0.4696   -7019.2288  0.3281 
   00013    0.4668   -7142.7035  0.3294 
   00014    0.4588   -7245.3882  0.3360 
   00015    0.4480   -7300.1948  0.3409 
   00016    0.4604   -7368.2919  0.3370 
   00017    0.4720   -7445.9375  0.3482 
   00018    0.4660   -7570.3071  0.3441 
   00019    0.4392   -7567.3554  0.3444 
   00020    0.4344   -7663.5707  0.3443 
   00021    0.4356   -7733.4659  0.3479 
   00022    0.4364   -7791.7006  0.3596 
   00023    0.4644   -7797.3969  0.3637 
   00024    0.4372   -7817.7729  0.3645 
   00025    0.4580   -7867.2176  0.3696 
   00026    0.4376   -7903.5192  0.3744 
   00027    0.4236   -7928.3112  0.3686 
   00028    0.4484   -7945.7474  0.3665 
   00029    0.4408   -7956.5937  0.3642 
   00030    0.4280   -7977.1374  0.3588 
   00031    0.4220   -8005.8076  0.3599 
   00032    0.4392   -7953.8574  0.3556 
   00033    0.4324   -7949.0894  0.3530 
   00034    0.4212   -7997.1459  0.3535 
   00035    0.4160   -8025.8949  0.3470 
   00036    0.4244   -8042.2263  0.3563 
   00037    0.4240   -8047.4817  0.3535 
   00038    0.4392   -8124.9479  0.3588 
   00039    0.4384   -8114.2153  0.3591 
   00040    0.4308   -8116.7876  0.3566 
   00041    0.4220   -8141.4371  0.3611 
   00042    0.4164   -8134.3918  0.3639 
   00043    0.4216   -8189.2917  0.3724 
   00044    0.4164   -8185.7666  0.3772 
   00045    0.4232   -8143.3966  0.3801 
   00046    0.4296   -8149.9144  0.3780 
   00047    0.4148   -8150.0482  0.3846 
   00048    0.4260   -8176.5635  0.3876 
   00049    0.4208   -8218.7012  0.3857 
   00050    0.3988   -8205.2323  0.3816 
