#=====================================================
# File created:        Tue-05-Mar-2024-at-04-16-47PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.634472
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2722.7338  0.2589 
   00001    0.6556   -3830.7243  0.2663 
   00002    0.5972   -4558.8283  0.2624 
   00003    0.5732   -5065.9489  0.2609 
   00004    0.5672   -5549.5915  0.2548 
   00005    0.5192   -5943.4193  0.2566 
   00006    0.5184   -6288.1520  0.2567 
   00007    0.5012   -6445.5758  0.2659 
   00008    0.5124   -6625.5701  0.2580 
   00009    0.4944   -6786.9378  0.2581 
   00010    0.4680   -6919.1898  0.2582 
   00011    0.4756   -7019.9283  0.2561 
   00012    0.4876   -7081.0605  0.2593 
   00013    0.4752   -7188.0216  0.2602 
   00014    0.4588   -7292.6877  0.2650 
   00015    0.4548   -7345.6710  0.2760 
   00016    0.4624   -7394.5322  0.2872 
   00017    0.4532   -7426.5248  0.2945 
   00018    0.4576   -7469.8780  0.2888 
   00019    0.4588   -7506.3365  0.2891 
   00020    0.4656   -7556.6878  0.2911 
   00021    0.4420   -7627.1497  0.2913 
   00022    0.4620   -7627.8318  0.2961 
   00023    0.4492   -7677.5466  0.2941 
   00024    0.4320   -7766.9126  0.2938 
   00025    0.4392   -7785.4585  0.2903 
   00026    0.4224   -7784.5594  0.2855 
   00027    0.4264   -7831.0958  0.2840 
   00028    0.4244   -7843.4536  0.2803 
   00029    0.4468   -7879.4942  0.2793 
   00030    0.4612   -7912.3755  0.2780 
   00031    0.4304   -7975.1369  0.2703 
   00032    0.4200   -7986.0915  0.2673 
   00033    0.4320   -8001.0721  0.2662 
   00034    0.4108   -8025.2017  0.2646 
   00035    0.4236   -8007.3370  0.2702 
   00036    0.4252   -8031.6779  0.2716 
   00037    0.4224   -8058.5211  0.2723 
   00038    0.4332   -8091.0409  0.2722 
   00039    0.4272   -8148.8464  0.2788 
   00040    0.4196   -8132.4028  0.2788 
   00041    0.4192   -8112.1498  0.2752 
   00042    0.4360   -8164.8280  0.2788 
   00043    0.4152   -8187.1348  0.2758 
   00044    0.4408   -8134.8085  0.2787 
   00045    0.4204   -8126.0601  0.2809 
   00046    0.4316   -8121.9113  0.2858 
   00047    0.4344   -8127.2368  0.2810 
   00048    0.4412   -8174.1777  0.2758 
   00049    0.4140   -8165.2451  0.2778 
   00050    0.4180   -8196.5723  0.2756 
