#=====================================================
# File created:        Mon-11-Mar-2024-at-05-27-43PM
# Size of lattice:     50x50
# Number of MC steps:  150
# Reduced temperature: 0.500
# Run time (s):        3.649054
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2425.9651  0.2830 
   00001    0.6740   -3627.7550  0.2886 
   00002    0.6200   -4421.6455  0.2871 
   00003    0.5880   -4985.3653  0.2879 
   00004    0.5616   -5479.7144  0.3010 
   00005    0.5408   -5854.3154  0.3015 
   00006    0.5300   -6114.1009  0.3213 
   00007    0.5180   -6362.8914  0.3312 
   00008    0.5144   -6603.9820  0.3311 
   00009    0.4632   -6742.7548  0.3399 
   00010    0.4792   -6845.8894  0.3364 
   00011    0.4752   -6991.9160  0.3386 
   00012    0.4768   -7082.9292  0.3472 
   00013    0.4684   -7198.8625  0.3547 
   00014    0.4812   -7280.7447  0.3588 
   00015    0.4568   -7340.9294  0.3619 
   00016    0.4600   -7378.7285  0.3680 
   00017    0.4496   -7474.2838  0.3772 
   00018    0.4296   -7531.9224  0.3741 
   00019    0.4512   -7567.5209  0.3743 
   00020    0.4264   -7654.6152  0.3802 
   00021    0.4480   -7624.6312  0.3722 
   00022    0.4440   -7653.2271  0.3766 
   00023    0.4452   -7679.2771  0.3754 
   00024    0.4264   -7729.9234  0.3822 
   00025    0.4416   -7752.1857  0.3879 
   00026    0.4420   -7769.4328  0.3903 
   00027    0.4512   -7801.1027  0.3933 
   00028    0.4344   -7878.1372  0.3965 
   00029    0.4520   -7949.9750  0.4007 
   00030    0.4256   -7951.3322  0.4064 
   00031    0.4352   -8000.5235  0.4190 
   00032    0.4400   -8016.7071  0.4200 
   00033    0.4264   -8077.0258  0.4191 
   00034    0.4260   -8087.3825  0.4206 
   00035    0.4160   -8124.4198  0.4268 
   00036    0.4400   -8130.5852  0.4293 
   00037    0.4184   -8150.7122  0.4423 
   00038    0.4028   -8178.8422  0.4458 
   00039    0.4368   -8148.2850  0.4531 
   00040    0.4260   -8188.2857  0.4518 
   00041    0.4300   -8133.2780  0.4503 
   00042    0.4348   -8161.5067  0.4533 
   00043    0.4168   -8221.0321  0.4561 
   00044    0.4256   -8233.9087  0.4632 
   00045    0.3988   -8227.5506  0.4640 
   00046    0.4216   -8250.1005  0.4648 
   00047    0.4196   -8258.9765  0.4634 
