#=====================================================
# File created:        Thu-07-Mar-2024-at-01-20-12PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.042042
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2423.0656  0.2617 
   00001    0.6912   -3600.3521  0.2731 
   00002    0.6536   -4372.2661  0.2798 
   00003    0.5832   -4945.5559  0.2896 
   00004    0.5648   -5415.7772  0.3005 
   00005    0.5348   -5679.9126  0.3025 
   00006    0.5272   -5987.7754  0.3106 
   00007    0.5076   -6198.3045  0.3255 
   00008    0.5044   -6430.8826  0.3263 
   00009    0.4864   -6625.5576  0.3317 
   00010    0.4876   -6814.2419  0.3390 
   00011    0.4888   -6967.8043  0.3461 
   00012    0.4848   -7100.1447  0.3447 
   00013    0.4592   -7160.1265  0.3452 
   00014    0.4644   -7233.2281  0.3472 
   00015    0.4612   -7309.0709  0.3417 
   00016    0.4372   -7363.9399  0.3431 
   00017    0.4792   -7404.2741  0.3411 
   00018    0.4736   -7427.0710  0.3413 
   00019    0.4628   -7512.6686  0.3454 
   00020    0.4228   -7623.3897  0.3481 
   00021    0.4264   -7687.6895  0.3511 
   00022    0.4464   -7671.0599  0.3450 
   00023    0.4320   -7719.7444  0.3440 
   00024    0.4264   -7732.9952  0.3413 
   00025    0.4500   -7732.5020  0.3451 
   00026    0.4444   -7754.7840  0.3474 
   00027    0.4376   -7849.3763  0.3444 
   00028    0.4428   -7831.1927  0.3502 
   00029    0.4504   -7836.4471  0.3502 
   00030    0.4324   -7869.9027  0.3478 
   00031    0.4692   -7872.5812  0.3547 
   00032    0.4312   -7902.9208  0.3600 
   00033    0.4280   -7921.7308  0.3592 
   00034    0.4296   -7947.8683  0.3600 
   00035    0.4340   -7940.9285  0.3575 
   00036    0.4328   -7932.5986  0.3529 
   00037    0.4448   -7991.7833  0.3568 
   00038    0.4352   -8011.7526  0.3542 
   00039    0.4296   -8012.9295  0.3559 
   00040    0.4400   -8002.8016  0.3562 
   00041    0.4456   -8069.4347  0.3603 
   00042    0.4256   -8051.6645  0.3578 
   00043    0.4340   -8047.7176  0.3560 
   00044    0.4180   -8067.1879  0.3568 
   00045    0.4348   -8068.7910  0.3617 
   00046    0.4412   -8107.4866  0.3624 
   00047    0.4240   -8073.4318  0.3602 
   00048    0.4192   -8052.1819  0.3671 
   00049    0.4168   -8057.0619  0.3714 
   00050    0.4424   -8110.9509  0.3754 
