#=====================================================
# File created:        Sat-09-Mar-2024-at-05-27-28PM
# Size of lattice:     10x10
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.194657
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -154.8347  0.3634 
   00001    0.6000    -177.2824  0.3851 
   00002    0.5300    -197.2471  0.3800 
   00003    0.6200    -229.3955  0.4449 
   00004    0.4500    -242.7154  0.4610 
   00005    0.4900    -244.8924  0.4350 
   00006    0.5600    -254.4954  0.4597 
   00007    0.5500    -265.9517  0.4975 
   00008    0.5200    -283.4331  0.5301 
   00009    0.4400    -295.6174  0.5362 
   00010    0.4500    -294.6568  0.5151 
   00011    0.4200    -291.4632  0.5075 
   00012    0.5200    -292.4944  0.5265 
   00013    0.4100    -297.7379  0.5563 
   00014    0.4300    -299.1383  0.5237 
   00015    0.4500    -292.2716  0.5198 
   00016    0.5800    -302.6049  0.5028 
   00017    0.4600    -300.8939  0.4937 
   00018    0.4100    -306.3051  0.4943 
   00019    0.5200    -294.6916  0.4568 
   00020    0.4000    -298.1577  0.4555 
   00021    0.4100    -295.7285  0.4598 
   00022    0.4200    -296.2204  0.4659 
   00023    0.4400    -291.5443  0.4619 
   00024    0.5800    -289.0054  0.4458 
   00025    0.3800    -287.7627  0.4608 
   00026    0.4400    -287.2981  0.4657 
   00027    0.4000    -283.9471  0.4887 
   00028    0.3900    -284.1673  0.4600 
   00029    0.3900    -283.6332  0.4499 
   00030    0.4500    -286.5187  0.4365 
   00031    0.5300    -295.1635  0.4659 
   00032    0.5300    -302.7170  0.4632 
   00033    0.3300    -304.3913  0.4776 
   00034    0.4400    -301.0590  0.4954 
   00035    0.5100    -309.2022  0.5089 
   00036    0.3600    -311.2989  0.5405 
   00037    0.4700    -308.3852  0.5133 
   00038    0.5500    -315.9829  0.5821 
   00039    0.4200    -312.2560  0.5224 
   00040    0.4500    -311.3756  0.5399 
   00041    0.4200    -316.2584  0.5623 
   00042    0.3600    -315.1541  0.5879 
   00043    0.4800    -303.8306  0.5908 
   00044    0.4300    -301.7761  0.6149 
   00045    0.4500    -306.8462  0.6204 
   00046    0.4300    -304.6032  0.6175 
   00047    0.3900    -303.8879  0.5993 
   00048    0.4900    -318.5009  0.5989 
   00049    0.4200    -320.3719  0.6066 
   00050    0.4700    -310.5660  0.6253 
