#=====================================================
# File created:        Wed-06-Mar-2024-at-05-16-32PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.828281
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2569.7654  0.2582 
   00001    0.6440   -2392.4929  0.2572 
   00002    0.6684   -2481.6377  0.2665 
   00003    0.6676   -2595.3652  0.2668 
   00004    0.6584   -2631.2027  0.2644 
   00005    0.6292   -2363.8997  0.2553 
   00006    0.6648   -2460.9756  0.2665 
   00007    0.6576   -2472.0305  0.2582 
   00008    0.6700   -2453.1470  0.2558 
   00009    0.6884   -2629.8114  0.2620 
   00010    0.6616   -2614.2991  0.2804 
   00011    0.6568   -2615.3246  0.2595 
   00012    0.6120   -2328.2710  0.2730 
   00013    0.6856   -2481.5362  0.2895 
   00014    0.6520   -2471.3356  0.2727 
   00015    0.6656   -2549.6033  0.2698 
   00016    0.6612   -2584.8826  0.2693 
   00017    0.6524   -2587.6016  0.2552 
   00018    0.6472   -2540.1346  0.2569 
   00019    0.6588   -2553.0346  0.2709 
   00020    0.6500   -2476.6908  0.2590 
   00021    0.6544   -2524.3790  0.2575 
   00022    0.6604   -2543.5456  0.2541 
   00023    0.6488   -2509.8169  0.2615 
   00024    0.6596   -2466.6980  0.2638 
   00025    0.6716   -2502.0868  0.2670 
   00026    0.6740   -2536.1219  0.2668 
   00027    0.6496   -2415.6845  0.2672 
   00028    0.6700   -2485.2686  0.2555 
   00029    0.6596   -2532.0344  0.2673 
   00030    0.6624   -2590.9872  0.2570 
   00031    0.6440   -2510.0311  0.2611 
   00032    0.6776   -2668.0962  0.2595 
   00033    0.6408   -2490.8534  0.2636 
   00034    0.6612   -2537.5165  0.2690 
   00035    0.6728   -2582.9115  0.2593 
   00036    0.6600   -2645.4572  0.2656 
   00037    0.6480   -2518.2741  0.2788 
   00038    0.6680   -2505.5248  0.2716 
   00039    0.6652   -2616.1186  0.2561 
   00040    0.6480   -2478.5820  0.2681 
   00041    0.6596   -2460.7243  0.2542 
   00042    0.6752   -2647.3476  0.2599 
   00043    0.6532   -2586.3765  0.2563 
   00044    0.6628   -2587.1346  0.2633 
   00045    0.6540   -2577.4939  0.2547 
   00046    0.6472   -2550.9835  0.2558 
   00047    0.6412   -2334.0579  0.2633 
   00048    0.6696   -2373.2032  0.2745 
   00049    0.6536   -2353.2057  0.2617 
   00050    0.6632   -2423.3403  0.2718 
