#=====================================================
# File created:        Mon-11-Mar-2024-at-01-17-04PM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        6.050729
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2464.6158  0.2758 
   00001    0.6872   -3729.9037  0.2732 
   00002    0.6188   -4563.3593  0.2898 
   00003    0.5800   -5055.1395  0.2829 
   00004    0.5516   -5485.7501  0.2817 
   00005    0.5464   -5817.1240  0.2792 
   00006    0.5240   -6103.2311  0.2800 
   00007    0.5264   -6324.1863  0.2817 
   00008    0.5100   -6516.8691  0.2822 
   00009    0.4796   -6593.5770  0.2891 
   00010    0.4956   -6743.1931  0.2957 
   00011    0.4736   -6895.8661  0.3069 
   00012    0.4940   -6945.9707  0.2969 
   00013    0.4704   -6972.7459  0.2980 
   00014    0.4696   -7094.8275  0.2996 
   00015    0.4576   -7210.0318  0.3078 
   00016    0.4592   -7342.2066  0.2961 
   00017    0.4536   -7391.6026  0.2953 
   00018    0.4660   -7411.4891  0.2967 
   00019    0.4464   -7431.9707  0.2952 
   00020    0.4544   -7502.4868  0.2994 
   00021    0.4360   -7499.8558  0.3099 
   00022    0.4424   -7574.3096  0.3169 
   00023    0.4212   -7622.3450  0.3110 
   00024    0.4292   -7646.2000  0.3137 
   00025    0.4412   -7675.7147  0.3205 
   00026    0.4176   -7740.0684  0.3197 
   00027    0.4444   -7773.7591  0.3151 
   00028    0.4344   -7752.2545  0.3162 
   00029    0.4476   -7765.2037  0.3059 
   00030    0.4328   -7788.5532  0.3098 
   00031    0.4380   -7809.0073  0.2987 
   00032    0.4520   -7797.5693  0.3051 
   00033    0.4256   -7813.2396  0.3052 
   00034    0.4208   -7826.2291  0.3002 
   00035    0.4532   -7858.9672  0.2980 
   00036    0.4476   -7893.7740  0.2988 
   00037    0.4296   -7940.7591  0.2997 
   00038    0.4436   -7984.0277  0.2949 
   00039    0.4332   -7980.4818  0.2895 
   00040    0.4312   -7971.9214  0.2875 
   00041    0.4396   -7985.7658  0.2872 
   00042    0.4180   -7992.0489  0.2898 
   00043    0.4296   -8029.5526  0.2963 
   00044    0.4512   -7995.7175  0.2979 
   00045    0.4308   -8023.5664  0.3048 
   00046    0.4344   -8087.8126  0.3055 
   00047    0.4324   -8088.9988  0.3035 
   00048    0.4420   -8067.6701  0.3039 
   00049    0.4224   -8082.6310  0.3093 
   00050    0.4296   -8096.9018  0.3184 
   00051    0.4360   -8091.0512  0.3142 
   00052    0.4256   -8065.5743  0.3125 
   00053    0.4340   -8108.1023  0.3117 
   00054    0.4372   -8134.4638  0.3147 
   00055    0.4168   -8108.8905  0.3143 
   00056    0.4144   -8086.3242  0.3166 
   00057    0.4404   -8084.9716  0.3149 
   00058    0.4260   -8140.2481  0.3207 
   00059    0.4200   -8108.6937  0.3228 
   00060    0.4392   -8170.7845  0.3245 
   00061    0.4260   -8149.6579  0.3300 
   00062    0.4308   -8157.4989  0.3336 
   00063    0.4212   -8196.8282  0.3355 
   00064    0.4348   -8164.8560  0.3346 
   00065    0.4120   -8201.7529  0.3271 
   00066    0.4256   -8190.1895  0.3331 
   00067    0.3804   -8179.8394  0.3335 
   00068    0.4320   -8162.5805  0.3335 
   00069    0.4324   -8148.8010  0.3336 
   00070    0.4120   -8199.7545  0.3279 
   00071    0.4204   -8219.8293  0.3295 
   00072    0.4092   -8172.9417  0.3240 
   00073    0.4420   -8192.4101  0.3188 
   00074    0.4204   -8203.2661  0.3175 
   00075    0.4268   -8201.7789  0.3093 
   00076    0.4356   -8221.8840  0.3126 
   00077    0.4096   -8207.1808  0.3109 
   00078    0.4316   -8220.9868  0.3071 
   00079    0.4160   -8166.0541  0.2926 
   00080    0.4360   -8194.4433  0.2918 
   00081    0.4132   -8221.8739  0.2886 
   00082    0.4080   -8230.3886  0.2877 
   00083    0.3980   -8195.9547  0.2842 
   00084    0.4252   -8244.4889  0.2857 
   00085    0.4380   -8250.2235  0.2855 
   00086    0.4248   -8308.0987  0.2885 
   00087    0.4144   -8210.0790  0.2924 
   00088    0.4224   -8246.2642  0.2923 
   00089    0.4044   -8240.1068  0.2943 
   00090    0.3988   -8261.6191  0.2964 
   00091    0.4244   -8266.6161  0.2894 
   00092    0.4172   -8252.6609  0.2954 
   00093    0.4120   -8270.3799  0.3030 
   00094    0.4452   -8235.0234  0.3092 
   00095    0.3988   -8255.7858  0.3111 
   00096    0.4100   -8205.6996  0.3071 
   00097    0.4192   -8259.8660  0.3117 
   00098    0.4124   -8249.7541  0.3146 
   00099    0.4244   -8274.0512  0.3144 
   00100    0.4256   -8286.7700  0.3185 
