#=====================================================
# File created:        Tue-12-Mar-2024-at-05-44-35PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.671680
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2577.9388  0.2597 
   00001    0.6772   -3744.3625  0.2583 
   00002    0.6256   -4539.8983  0.2669 
   00003    0.5796   -5150.8830  0.2650 
   00004    0.5360   -5560.5759  0.2696 
   00005    0.5408   -5909.9747  0.2643 
   00006    0.5200   -6173.9668  0.2568 
   00007    0.4924   -6410.9721  0.2608 
   00008    0.4920   -6639.5711  0.2602 
   00009    0.4820   -6813.6760  0.2572 
   00010    0.4928   -6934.6017  0.2583 
   00011    0.4776   -7014.8120  0.2581 
   00012    0.4768   -7085.1906  0.2652 
   00013    0.4700   -7183.8368  0.2732 
   00014    0.4748   -7320.0274  0.2685 
   00015    0.4520   -7445.0935  0.2690 
   00016    0.4616   -7486.1625  0.2685 
   00017    0.4368   -7507.4113  0.2655 
   00018    0.4340   -7541.9106  0.2752 
   00019    0.4428   -7564.5210  0.2791 
   00020    0.4484   -7615.5085  0.2867 
   00021    0.4448   -7625.7721  0.2870 
   00022    0.4296   -7673.6949  0.2904 
   00023    0.4452   -7714.5887  0.2968 
   00024    0.4664   -7754.3883  0.2989 
   00025    0.4444   -7808.8356  0.3019 
   00026    0.4468   -7907.5169  0.3044 
   00027    0.4456   -7934.8222  0.3004 
   00028    0.4300   -7924.0464  0.3073 
   00029    0.4348   -7989.5085  0.3133 
   00030    0.4368   -8007.2963  0.3068 
   00031    0.4224   -8017.0241  0.3101 
   00032    0.4420   -8036.7302  0.3093 
   00033    0.4344   -8053.1930  0.3088 
   00034    0.4440   -8032.6977  0.3033 
   00035    0.4344   -8084.0787  0.3035 
   00036    0.4392   -8133.3336  0.3010 
   00037    0.4232   -8143.4322  0.3021 
   00038    0.4264   -8147.9619  0.2994 
   00039    0.4268   -8187.1864  0.3014 
   00040    0.4232   -8210.4786  0.3134 
   00041    0.4356   -8198.6276  0.3095 
   00042    0.4172   -8160.6305  0.3130 
   00043    0.4080   -8142.5964  0.3141 
   00044    0.4140   -8140.5561  0.3162 
   00045    0.4352   -8158.7051  0.3184 
   00046    0.4224   -8120.8209  0.3137 
   00047    0.4180   -8152.2673  0.3127 
   00048    0.4376   -8155.2518  0.3115 
   00049    0.4140   -8151.8988  0.3062 
   00050    0.4408   -8183.5183  0.3068 
