#=====================================================
# File created:        Thu-07-Mar-2024-at-02-41-51PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.559312
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2460.2935  0.2638 
   00001    0.6840   -3667.1164  0.2835 
   00002    0.6252   -4464.8704  0.2871 
   00003    0.5928   -5054.2352  0.2935 
   00004    0.5668   -5556.2777  0.2996 
   00005    0.5228   -5946.6095  0.3029 
   00006    0.5212   -6191.1735  0.3032 
   00007    0.4900   -6425.8971  0.3112 
   00008    0.4852   -6604.2982  0.3087 
   00009    0.4792   -6722.1421  0.3185 
   00010    0.4652   -6873.8749  0.3254 
   00011    0.4732   -7033.7946  0.3279 
   00012    0.4828   -7091.7540  0.3301 
   00013    0.4632   -7180.7296  0.3252 
   00014    0.4800   -7280.3143  0.3302 
   00015    0.4444   -7327.0019  0.3269 
   00016    0.4520   -7430.2343  0.3250 
   00017    0.4528   -7502.9888  0.3276 
   00018    0.4352   -7555.9451  0.3323 
   00019    0.4516   -7608.6120  0.3300 
   00020    0.4460   -7668.2963  0.3280 
   00021    0.4512   -7678.7717  0.3283 
   00022    0.4304   -7701.1769  0.3302 
   00023    0.4304   -7719.5602  0.3212 
   00024    0.4376   -7734.1921  0.3240 
   00025    0.4256   -7807.4905  0.3302 
   00026    0.4428   -7802.8084  0.3268 
   00027    0.4428   -7808.4239  0.3247 
   00028    0.4348   -7834.1700  0.3186 
   00029    0.4420   -7824.6133  0.3255 
   00030    0.4484   -7843.9714  0.3260 
   00031    0.4288   -7842.6085  0.3318 
   00032    0.4348   -7913.3291  0.3364 
   00033    0.4360   -7932.7944  0.3422 
   00034    0.4168   -7935.4206  0.3466 
   00035    0.4396   -7947.0293  0.3435 
   00036    0.4324   -7897.1226  0.3482 
   00037    0.4248   -7976.9102  0.3546 
   00038    0.4344   -7982.6893  0.3553 
   00039    0.4428   -7990.2610  0.3566 
   00040    0.4224   -8024.0768  0.3569 
   00041    0.4404   -8045.2980  0.3505 
   00042    0.4280   -8031.9092  0.3412 
   00043    0.4408   -8062.2064  0.3453 
   00044    0.4204   -8072.3934  0.3523 
   00045    0.4316   -8081.5531  0.3515 
   00046    0.4360   -8063.3462  0.3463 
   00047    0.4180   -8065.6858  0.3409 
   00048    0.4204   -8117.7833  0.3420 
   00049    0.4024   -8093.0580  0.3414 
   00050    0.4100   -8144.3834  0.3436 
