#=====================================================
# File created:        Sat-02-Mar-2024-at-11-37-48PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.041238
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2481.6699  0.2616 
   00001    0.6780   -3690.7402  0.2558 
   00002    0.6256   -4483.5831  0.2570 
   00003    0.5832   -5096.8522  0.2661 
   00004    0.5512   -5583.4720  0.2678 
   00005    0.5288   -5912.0694  0.2676 
   00006    0.5320   -6270.5341  0.2719 
   00007    0.5100   -6540.5500  0.2804 
   00008    0.4768   -6723.0049  0.2886 
   00009    0.4752   -6855.5554  0.2919 
   00010    0.4656   -6974.9091  0.2975 
   00011    0.4712   -7098.0339  0.2952 
   00012    0.4644   -7169.0273  0.3028 
   00013    0.4668   -7220.7703  0.3029 
   00014    0.4692   -7320.0461  0.3061 
   00015    0.4568   -7434.5536  0.3040 
   00016    0.4496   -7531.3420  0.3041 
   00017    0.4544   -7535.3860  0.3050 
   00018    0.4668   -7593.7744  0.3050 
   00019    0.4588   -7670.7313  0.3037 
   00020    0.4356   -7706.5750  0.3009 
   00021    0.4528   -7738.1234  0.3010 
   00022    0.4400   -7809.7451  0.2975 
   00023    0.4292   -7776.6687  0.3006 
   00024    0.4220   -7812.0545  0.3046 
   00025    0.4404   -7879.2238  0.3065 
   00026    0.4356   -7938.0003  0.3102 
   00027    0.4444   -7917.4923  0.3119 
   00028    0.4232   -7917.7409  0.3099 
   00029    0.4416   -7953.0793  0.3083 
   00030    0.4328   -7989.0338  0.3132 
   00031    0.4464   -7950.3850  0.3134 
   00032    0.4300   -7943.1113  0.3060 
   00033    0.4208   -8042.8148  0.3096 
   00034    0.4228   -8074.8702  0.3144 
   00035    0.4272   -8067.8723  0.3127 
   00036    0.4148   -8039.1751  0.3157 
   00037    0.4296   -8056.6709  0.3223 
   00038    0.4132   -8076.5607  0.3165 
   00039    0.4356   -8029.9509  0.3214 
   00040    0.4068   -8012.9209  0.3253 
   00041    0.4140   -8016.8244  0.3314 
   00042    0.4380   -8065.6185  0.3265 
   00043    0.4416   -8078.1878  0.3297 
   00044    0.4224   -8117.7635  0.3249 
   00045    0.4164   -8124.8258  0.3199 
   00046    0.4296   -8143.9872  0.3177 
   00047    0.4056   -8155.5477  0.3249 
   00048    0.4404   -8146.0777  0.3235 
   00049    0.4240   -8150.5393  0.3216 
   00050    0.4288   -8158.1452  0.3256 
