#=====================================================
# File created:        Fri-08-Mar-2024-at-03-52-31PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.930831
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2663.4561  0.2725 
   00001    0.6716   -3828.7644  0.2631 
   00002    0.6332   -4632.3524  0.2697 
   00003    0.5484   -5202.0890  0.2748 
   00004    0.5592   -5599.1590  0.2731 
   00005    0.5304   -5927.4246  0.2804 
   00006    0.5256   -6160.3549  0.2884 
   00007    0.4984   -6373.1318  0.2944 
   00008    0.4784   -6594.5562  0.3065 
   00009    0.4696   -6791.6687  0.3072 
   00010    0.4804   -6903.6045  0.3084 
   00011    0.4616   -7048.2514  0.3119 
   00012    0.4708   -7121.4184  0.3071 
   00013    0.4668   -7141.4428  0.3087 
   00014    0.4588   -7268.0900  0.3104 
   00015    0.4716   -7329.9101  0.3115 
   00016    0.4584   -7366.4853  0.3122 
   00017    0.4572   -7449.7603  0.3094 
   00018    0.4632   -7545.5081  0.3057 
   00019    0.4520   -7538.4512  0.3064 
   00020    0.4536   -7572.6948  0.3084 
   00021    0.4372   -7591.2605  0.3131 
   00022    0.4416   -7631.6518  0.3084 
   00023    0.4704   -7685.5087  0.3166 
   00024    0.4452   -7705.8252  0.3182 
   00025    0.4596   -7720.9272  0.3110 
   00026    0.4408   -7782.7746  0.3045 
   00027    0.4508   -7823.1522  0.2963 
   00028    0.4628   -7808.5047  0.2946 
   00029    0.4372   -7857.5760  0.2972 
   00030    0.4436   -7911.3803  0.2973 
   00031    0.4200   -7888.5470  0.2917 
   00032    0.4292   -7886.3017  0.2959 
   00033    0.4392   -7898.9344  0.2932 
   00034    0.4488   -7905.0384  0.3023 
   00035    0.4400   -7927.6859  0.3006 
   00036    0.4408   -7914.3290  0.2983 
   00037    0.4288   -7972.8599  0.3021 
   00038    0.4244   -7981.9669  0.3009 
   00039    0.4308   -7975.4888  0.2985 
   00040    0.4156   -7978.9288  0.3000 
   00041    0.4452   -7980.6511  0.2925 
   00042    0.4284   -8010.1022  0.2913 
   00043    0.4448   -8034.0186  0.2911 
   00044    0.4080   -8035.8657  0.2973 
   00045    0.4424   -8064.9854  0.3001 
   00046    0.4248   -8072.1042  0.2997 
   00047    0.4216   -8127.5402  0.2954 
   00048    0.4236   -8113.1970  0.2946 
   00049    0.4252   -8089.5169  0.2982 
   00050    0.4264   -8096.5113  0.2967 
