#=====================================================
# File created:        Thu-07-Mar-2024-at-01-19-26PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.672731
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2337.6210  0.2611 
   00001    0.6740   -3673.4122  0.2871 
   00002    0.6276   -4428.4994  0.2937 
   00003    0.5972   -5000.5574  0.2941 
   00004    0.5728   -5433.6911  0.3082 
   00005    0.5332   -5721.0189  0.3179 
   00006    0.5272   -6089.6945  0.3224 
   00007    0.5216   -6312.9794  0.3256 
   00008    0.4832   -6539.8896  0.3289 
   00009    0.4956   -6714.6681  0.3305 
   00010    0.4844   -6845.1563  0.3370 
   00011    0.4780   -7012.9912  0.3364 
   00012    0.4860   -7081.1815  0.3336 
   00013    0.4672   -7143.9177  0.3339 
   00014    0.4572   -7181.9183  0.3371 
   00015    0.4520   -7215.7229  0.3466 
   00016    0.4752   -7291.0916  0.3539 
   00017    0.4680   -7351.7183  0.3605 
   00018    0.4512   -7370.0636  0.3624 
   00019    0.4580   -7448.9990  0.3631 
   00020    0.4260   -7541.2865  0.3641 
   00021    0.4496   -7555.4899  0.3756 
   00022    0.4404   -7611.5735  0.3745 
   00023    0.4428   -7652.3781  0.3737 
   00024    0.4496   -7660.0145  0.3710 
   00025    0.4584   -7674.8928  0.3689 
   00026    0.4416   -7681.1858  0.3707 
   00027    0.4464   -7720.3019  0.3731 
   00028    0.4376   -7767.2179  0.3820 
   00029    0.4488   -7801.7143  0.3900 
   00030    0.4404   -7863.4679  0.3853 
   00031    0.4244   -7882.9358  0.3878 
   00032    0.4324   -7908.7871  0.3893 
   00033    0.4284   -7902.4954  0.3862 
   00034    0.4388   -7935.5784  0.3905 
   00035    0.4308   -7929.1152  0.3877 
   00036    0.4332   -7933.5775  0.3848 
   00037    0.4184   -7888.3601  0.3791 
   00038    0.4304   -7913.8931  0.3832 
   00039    0.4356   -7951.1685  0.3824 
   00040    0.4432   -7977.5018  0.3878 
   00041    0.4280   -8002.1598  0.3901 
   00042    0.4440   -8029.2742  0.3982 
   00043    0.4392   -8036.9782  0.3934 
   00044    0.4156   -8036.4292  0.3969 
   00045    0.4224   -8031.7661  0.3975 
   00046    0.4452   -8049.2086  0.3951 
   00047    0.4328   -8074.9359  0.3959 
   00048    0.4212   -8063.8875  0.3986 
   00049    0.4320   -8050.9045  0.3993 
   00050    0.4280   -8041.6391  0.3964 
