#=====================================================
# File created:        Sat-09-Mar-2024-at-03-52-49PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.988649
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2536.4342  0.2590 
   00001    0.6636   -3692.4210  0.2649 
   00002    0.6108   -4528.7224  0.2647 
   00003    0.5732   -5073.7808  0.2817 
   00004    0.5560   -5481.6361  0.2899 
   00005    0.5144   -5822.5173  0.2871 
   00006    0.5292   -6184.7794  0.2836 
   00007    0.5000   -6384.6617  0.2974 
   00008    0.5100   -6597.2443  0.3028 
   00009    0.4956   -6799.7145  0.3055 
   00010    0.4924   -6951.0735  0.3038 
   00011    0.4684   -7026.4625  0.3068 
   00012    0.4768   -7111.4708  0.3114 
   00013    0.4616   -7204.3119  0.3138 
   00014    0.4456   -7268.1598  0.3233 
   00015    0.4556   -7381.6632  0.3291 
   00016    0.4408   -7425.4686  0.3326 
   00017    0.4404   -7512.9125  0.3417 
   00018    0.4440   -7569.8608  0.3489 
   00019    0.4632   -7623.2324  0.3575 
   00020    0.4428   -7633.6666  0.3657 
   00021    0.4184   -7685.2862  0.3678 
   00022    0.4516   -7723.8529  0.3674 
   00023    0.4448   -7745.5659  0.3654 
   00024    0.4356   -7754.7534  0.3651 
   00025    0.4304   -7789.2852  0.3693 
   00026    0.4368   -7779.4074  0.3704 
   00027    0.4456   -7806.5654  0.3723 
   00028    0.4528   -7822.1009  0.3737 
   00029    0.4340   -7818.3912  0.3774 
   00030    0.4392   -7893.3844  0.3759 
   00031    0.4160   -7904.2166  0.3813 
   00032    0.4280   -7927.6795  0.3856 
   00033    0.4328   -7921.8529  0.3850 
   00034    0.4316   -7997.3482  0.3940 
   00035    0.4292   -7992.8683  0.3947 
   00036    0.4296   -8086.8880  0.4043 
   00037    0.4180   -8114.0115  0.4066 
   00038    0.4468   -8126.8678  0.4050 
   00039    0.4248   -8169.7079  0.4073 
   00040    0.4284   -8163.1542  0.4118 
   00041    0.4468   -8176.4450  0.4127 
   00042    0.4188   -8141.2843  0.4133 
   00043    0.4312   -8136.2107  0.4121 
   00044    0.4196   -8133.3297  0.4119 
   00045    0.4224   -8138.8084  0.4170 
   00046    0.4472   -8166.9980  0.4246 
   00047    0.4332   -8114.6314  0.4255 
   00048    0.4368   -8142.4121  0.4308 
   00049    0.4400   -8185.1027  0.4353 
   00050    0.4372   -8183.6584  0.4364 
