#=====================================================
# File created:        Fri-08-Mar-2024-at-03-52-11PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.869566
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2537.5749  0.2611 
   00001    0.6772   -3799.8676  0.2651 
   00002    0.6308   -4567.1832  0.2694 
   00003    0.5780   -5169.8071  0.2710 
   00004    0.5552   -5532.9582  0.2782 
   00005    0.5356   -5881.9474  0.2759 
   00006    0.5304   -6147.3175  0.2914 
   00007    0.4972   -6378.3144  0.2953 
   00008    0.4900   -6625.9080  0.3002 
   00009    0.4800   -6778.9208  0.3089 
   00010    0.4936   -6864.2537  0.3097 
   00011    0.4696   -7001.9614  0.3134 
   00012    0.4640   -7132.2510  0.3127 
   00013    0.4720   -7239.6589  0.3126 
   00014    0.4552   -7289.5528  0.3172 
   00015    0.4616   -7434.1498  0.3259 
   00016    0.4488   -7482.0330  0.3341 
   00017    0.4496   -7559.9849  0.3357 
   00018    0.4460   -7551.0417  0.3379 
   00019    0.4404   -7612.1233  0.3410 
   00020    0.4684   -7709.5966  0.3488 
   00021    0.4472   -7718.5852  0.3493 
   00022    0.4368   -7763.6740  0.3485 
   00023    0.4524   -7806.3098  0.3451 
   00024    0.4420   -7822.2840  0.3471 
   00025    0.4536   -7843.1436  0.3542 
   00026    0.4184   -7847.4780  0.3563 
   00027    0.4284   -7932.8516  0.3643 
   00028    0.4360   -7926.9081  0.3686 
   00029    0.4308   -7968.3637  0.3640 
   00030    0.4444   -7940.8243  0.3613 
   00031    0.4360   -7965.4406  0.3609 
   00032    0.4492   -7994.3514  0.3588 
   00033    0.4088   -8035.9154  0.3589 
   00034    0.4304   -8028.7383  0.3577 
   00035    0.4464   -8048.5082  0.3584 
   00036    0.4284   -8070.6810  0.3621 
   00037    0.4208   -8060.4745  0.3562 
   00038    0.4196   -8078.1503  0.3613 
   00039    0.4200   -8106.3260  0.3666 
   00040    0.4140   -8119.5364  0.3722 
   00041    0.4208   -8127.6112  0.3710 
   00042    0.4140   -8170.2683  0.3754 
   00043    0.4332   -8130.3160  0.3813 
   00044    0.4156   -8122.5616  0.3816 
   00045    0.4192   -8142.4999  0.3789 
   00046    0.4308   -8159.1562  0.3737 
   00047    0.4328   -8171.7115  0.3787 
   00048    0.4308   -8213.7298  0.3854 
   00049    0.4196   -8196.8057  0.3821 
   00050    0.4084   -8199.4881  0.3835 
