#=====================================================
# File created:        Sat-09-Mar-2024-at-07-12-48PM
# Size of lattice:     75x75
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.706407
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -5407.6621  0.2540 
   00001    0.6916   -8302.6637  0.2580 
   00002    0.6283  -10053.1936  0.2683 
   00003    0.5801  -11321.7769  0.2712 
   00004    0.5550  -12375.4685  0.2663 
   00005    0.5406  -13178.5597  0.2637 
   00006    0.5148  -13878.1905  0.2599 
   00007    0.5058  -14427.1129  0.2573 
   00008    0.5026  -14899.7670  0.2603 
   00009    0.4764  -15241.3685  0.2660 
   00010    0.4756  -15559.0459  0.2597 
   00011    0.4894  -15839.1012  0.2594 
   00012    0.4684  -16098.5618  0.2618 
   00013    0.4700  -16259.8582  0.2622 
   00014    0.4715  -16406.8604  0.2619 
   00015    0.4640  -16596.3320  0.2665 
   00016    0.4489  -16829.0796  0.2691 
   00017    0.4539  -16904.9362  0.2649 
   00018    0.4583  -16975.4831  0.2672 
   00019    0.4476  -17156.3589  0.2689 
   00020    0.4510  -17225.3404  0.2642 
   00021    0.4396  -17290.6898  0.2635 
   00022    0.4496  -17376.2733  0.2624 
   00023    0.4443  -17409.9313  0.2623 
   00024    0.4393  -17448.1067  0.2628 
   00025    0.4432  -17543.5474  0.2636 
   00026    0.4343  -17520.7463  0.2604 
   00027    0.4373  -17565.9265  0.2642 
   00028    0.4400  -17652.8668  0.2677 
   00029    0.4354  -17721.3618  0.2719 
   00030    0.4357  -17779.1697  0.2759 
   00031    0.4370  -17838.6621  0.2779 
   00032    0.4450  -17876.7657  0.2740 
   00033    0.4341  -17873.6393  0.2768 
   00034    0.4295  -17913.3404  0.2715 
   00035    0.4260  -18047.5937  0.2670 
   00036    0.4210  -18006.6978  0.2679 
   00037    0.4411  -18031.0561  0.2677 
   00038    0.4279  -18073.1811  0.2687 
   00039    0.4213  -18071.6111  0.2649 
   00040    0.4233  -18063.0640  0.2682 
   00041    0.4300  -18078.1396  0.2636 
   00042    0.4352  -18167.5321  0.2657 
   00043    0.4197  -18136.4902  0.2689 
   00044    0.4190  -18149.4479  0.2710 
   00045    0.4288  -18197.1266  0.2685 
   00046    0.4444  -18261.5840  0.2669 
   00047    0.4340  -18374.8017  0.2691 
   00048    0.4213  -18338.3027  0.2686 
   00049    0.4217  -18347.9881  0.2683 
   00050    0.4217  -18332.2999  0.2656 
