#=====================================================
# File created:        Fri-08-Mar-2024-at-03-03-47PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.776183
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2638.0427  0.2715 
   00001    32.7200   -3795.1705  0.2730 
   00002    30.7000   -4495.2434  0.2728 
   00003    30.3200   -5122.9373  0.2705 
   00004    27.4600   -5513.7752  0.2798 
   00005    26.7400   -5919.2561  0.2849 
   00006    25.8400   -6241.6514  0.2921 
   00007    25.1400   -6494.3193  0.2954 
   00008    24.4800   -6611.8293  0.2860 
   00009    24.0400   -6817.6891  0.2935 
   00010    24.1000   -6931.1710  0.2923 
   00011    23.5200   -7035.6362  0.3009 
   00012    23.6800   -7102.1161  0.3054 
   00013    23.4200   -7164.3571  0.3112 
   00014    22.2200   -7248.9345  0.3121 
   00015    23.0000   -7305.3410  0.3141 
   00016    22.9800   -7391.3362  0.3137 
   00017    23.5000   -7422.2667  0.3160 
   00018    22.0800   -7448.4959  0.3139 
   00019    22.1200   -7446.5656  0.3123 
   00020    22.1400   -7508.4203  0.3144 
   00021    23.0200   -7554.3528  0.3173 
   00022    22.8800   -7622.3544  0.3134 
   00023    23.1400   -7624.6325  0.3107 
   00024    22.4400   -7627.0930  0.3155 
   00025    21.8400   -7653.0985  0.3171 
   00026    21.9600   -7667.6409  0.3137 
   00027    22.1800   -7711.5937  0.3104 
   00028    21.3600   -7710.1318  0.3089 
   00029    21.1200   -7741.9550  0.3102 
   00030    21.1800   -7799.9893  0.3080 
   00031    20.7800   -7852.1197  0.3178 
   00032    22.0000   -7833.5011  0.3148 
   00033    21.3800   -7856.4995  0.3124 
   00034    22.0000   -7889.8762  0.3092 
   00035    21.3400   -7850.9653  0.3171 
   00036    21.6400   -7851.8819  0.3285 
   00037    22.1600   -7851.3272  0.3325 
   00038    22.2000   -7883.2130  0.3373 
   00039    21.7800   -7927.0871  0.3390 
   00040    22.5000   -7995.0761  0.3408 
   00041    21.7400   -8047.4451  0.3412 
   00042    20.8800   -8114.7788  0.3531 
   00043    21.3600   -8116.9771  0.3557 
   00044    21.6000   -8110.1779  0.3548 
   00045    21.6200   -8173.2913  0.3589 
   00046    21.4800   -8108.2592  0.3640 
   00047    20.9400   -8163.2503  0.3691 
   00048    21.3600   -8163.6081  0.3686 
   00049    20.7000   -8155.1498  0.3738 
   00050    22.3000   -8124.9293  0.3786 
