#=====================================================
# File created:        Sun-03-Mar-2024-at-01-07-52PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.851681
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2588.1255  0.2735 
   00001    0.6844   -3693.1277  0.2852 
   00002    0.6368   -4575.7714  0.2943 
   00003    0.5732   -5087.7082  0.2921 
   00004    0.5472   -5537.8252  0.2948 
   00005    0.5368   -5880.8325  0.2986 
   00006    0.5188   -6096.7856  0.2947 
   00007    0.5296   -6364.6979  0.2963 
   00008    0.4940   -6568.4775  0.2957 
   00009    0.4808   -6720.4828  0.3078 
   00010    0.4868   -6832.1530  0.3112 
   00011    0.4796   -6985.7246  0.3144 
   00012    0.4748   -7084.3138  0.3209 
   00013    0.4692   -7163.7116  0.3315 
   00014    0.4616   -7237.9824  0.3372 
   00015    0.4644   -7314.5971  0.3365 
   00016    0.4740   -7384.1164  0.3364 
   00017    0.4484   -7448.5178  0.3415 
   00018    0.4396   -7470.5479  0.3470 
   00019    0.4476   -7484.3955  0.3486 
   00020    0.4540   -7494.2520  0.3509 
   00021    0.4592   -7492.3560  0.3450 
   00022    0.4348   -7568.6431  0.3525 
   00023    0.4472   -7634.7499  0.3589 
   00024    0.4544   -7622.5507  0.3505 
   00025    0.4628   -7674.4413  0.3562 
   00026    0.4412   -7686.4932  0.3538 
   00027    0.4380   -7738.9767  0.3670 
   00028    0.4472   -7736.7243  0.3629 
   00029    0.4536   -7785.8708  0.3710 
   00030    0.4064   -7817.8059  0.3758 
   00031    0.4288   -7866.2384  0.3832 
   00032    0.4388   -7897.7746  0.3868 
   00033    0.4228   -7922.5660  0.3937 
   00034    0.4264   -7904.5851  0.3963 
   00035    0.4284   -7959.8710  0.3973 
   00036    0.4532   -7951.0362  0.3973 
   00037    0.4204   -7999.0631  0.4038 
   00038    0.4340   -7993.0493  0.4065 
   00039    0.4324   -8000.7217  0.4019 
   00040    0.4196   -8029.6922  0.4064 
   00041    0.4316   -8058.4523  0.4104 
   00042    0.4244   -8050.3599  0.4110 
   00043    0.4288   -8071.7603  0.4186 
   00044    0.4372   -8097.2258  0.4211 
   00045    0.4432   -8070.2361  0.4194 
   00046    0.4276   -8077.4127  0.4173 
   00047    0.4268   -8083.4101  0.4089 
   00048    0.4300   -8101.3638  0.4115 
   00049    0.4208   -8080.5087  0.4208 
   00050    0.4156   -8093.3569  0.4271 
