#=====================================================
# File created:        Thu-07-Mar-2024-at-12-46-52PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.611927
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2503.1509  0.2628 
   00001    0.6944   -3792.2649  0.2723 
   00002    0.6400   -4523.7309  0.2810 
   00003    0.5848   -5099.1056  0.2722 
   00004    0.5656   -5475.5191  0.2792 
   00005    0.5280   -5839.0057  0.2802 
   00006    0.5264   -6126.1858  0.2894 
   00007    0.5204   -6360.0905  0.3010 
   00008    0.5016   -6613.9948  0.3089 
   00009    0.4832   -6812.5276  0.3087 
   00010    0.4520   -6945.8404  0.3130 
   00011    0.4724   -7060.8730  0.3121 
   00012    0.4456   -7160.3245  0.3165 
   00013    0.4708   -7273.2421  0.3187 
   00014    0.4576   -7341.7338  0.3243 
   00015    0.4516   -7355.5382  0.3258 
   00016    0.4648   -7431.6603  0.3318 
   00017    0.4600   -7471.6429  0.3318 
   00018    0.4352   -7560.1969  0.3331 
   00019    0.4436   -7622.3075  0.3374 
   00020    0.4384   -7685.3329  0.3307 
   00021    0.4412   -7655.3145  0.3309 
   00022    0.4536   -7737.2029  0.3351 
   00023    0.4256   -7829.3166  0.3346 
   00024    0.4252   -7832.5678  0.3356 
   00025    0.4372   -7864.4511  0.3361 
   00026    0.4304   -7859.6958  0.3421 
   00027    0.4308   -7928.2215  0.3429 
   00028    0.4416   -7886.6865  0.3489 
   00029    0.4284   -7893.1829  0.3475 
   00030    0.4348   -7945.6745  0.3509 
   00031    0.4196   -7933.4415  0.3485 
   00032    0.4176   -7963.9010  0.3534 
   00033    0.4296   -7968.6329  0.3549 
   00034    0.4292   -7992.9663  0.3548 
   00035    0.4364   -7922.8833  0.3580 
   00036    0.4396   -7937.7267  0.3562 
   00037    0.4304   -7942.8792  0.3594 
   00038    0.4224   -7987.9962  0.3640 
   00039    0.4428   -8035.5122  0.3664 
   00040    0.4232   -8037.2364  0.3704 
   00041    0.4476   -8112.2303  0.3758 
   00042    0.4328   -8109.8297  0.3790 
   00043    0.4128   -8060.2496  0.3769 
   00044    0.4236   -8057.0808  0.3777 
   00045    0.4268   -8036.9588  0.3806 
   00046    0.4136   -8064.0447  0.3777 
   00047    0.4168   -8091.7516  0.3817 
   00048    0.4300   -8028.8199  0.3752 
   00049    0.4404   -8096.7114  0.3747 
   00050    0.4064   -8161.7426  0.3823 
