#=====================================================
# File created:        Tue-12-Mar-2024-at-04-00-49PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.558407
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2648.1544  0.2724 
   00001    0.6576   -3843.9896  0.2871 
   00002    0.6168   -4655.0625  0.2843 
   00003    0.5644   -5213.4676  0.2856 
   00004    0.5576   -5715.9259  0.2949 
   00005    0.5364   -6002.8113  0.3079 
   00006    0.5004   -6303.1329  0.3075 
   00007    0.5024   -6451.3227  0.3185 
   00008    0.5012   -6613.1084  0.3185 
   00009    0.4716   -6757.2909  0.3219 
   00010    0.4768   -6943.4424  0.3231 
   00011    0.4708   -7080.6927  0.3302 
   00012    0.4708   -7196.7684  0.3340 
   00013    0.4564   -7296.4816  0.3452 
   00014    0.4612   -7377.6488  0.3454 
   00015    0.4668   -7404.1570  0.3428 
   00016    0.4532   -7450.6410  0.3428 
   00017    0.4676   -7528.5949  0.3616 
   00018    0.4608   -7664.3020  0.3696 
   00019    0.4316   -7709.5959  0.3792 
   00020    0.4356   -7767.4878  0.3857 
   00021    0.4456   -7787.7650  0.3790 
   00022    0.4200   -7812.3218  0.3822 
   00023    0.4344   -7835.6475  0.3856 
   00024    0.4452   -7836.0962  0.3846 
   00025    0.4268   -7884.5073  0.3844 
   00026    0.4088   -7875.5994  0.3903 
   00027    0.4476   -7859.2348  0.3913 
   00028    0.4276   -7904.8195  0.3952 
   00029    0.4280   -7965.4323  0.3986 
   00030    0.4404   -7926.7628  0.3929 
   00031    0.4300   -7921.7495  0.4018 
   00032    0.4324   -7900.8800  0.4011 
   00033    0.4292   -7969.0638  0.4064 
   00034    0.4348   -7981.9340  0.4116 
   00035    0.4156   -8026.6119  0.4102 
   00036    0.4124   -8089.7174  0.4122 
   00037    0.4232   -8087.9763  0.4128 
   00038    0.4216   -8099.6724  0.4103 
   00039    0.4312   -8082.8402  0.4098 
   00040    0.4400   -8092.2783  0.4123 
   00041    0.4252   -8083.8584  0.4171 
   00042    0.4148   -8050.8036  0.4264 
   00043    0.4368   -8090.2420  0.4221 
   00044    0.4200   -8112.8142  0.4229 
   00045    0.4244   -8145.9591  0.4239 
   00046    0.4416   -8186.7600  0.4238 
   00047    0.4352   -8160.0047  0.4310 
   00048    0.4372   -8141.0313  0.4375 
   00049    0.4344   -8140.0215  0.4470 
   00050    0.4320   -8175.0997  0.4497 
